網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/7719x?jobsource=joblist_search,Cocos Creator 遊戲工程師(擴編),前端工程師,"CI/CD,Git,HTTP,JavaScript,Python,TypeScript,WebSocket,webpack"
https://www.104.com.tw/job/8bd71?jobsource=joblist_search,遊戲後端Server工程師,軟體工程師,"C#,MySQL"
https://www.104.com.tw/job/7uu8t?jobsource=joblist_search,電玩程式設計師,軟韌體測試工程師,"CSS,Git,HTML,HTTP,JavaScript,MySQL,Node.js,TCP/IP"
https://www.104.com.tw/job/2soh4?jobsource=joblist_search,高階程式設計師,Android 工程師,"C#,C++,CSS,Excel,HTML,JavaScript,Linux,MySQL,Word"
https://www.104.com.tw/job/6j4th?jobsource=f_2025career,軟體工程師(Unity3D),軟體工程師,"C#,C++"
https://www.104.com.tw/job/8d9u6?jobsource=joblist_search,遊戲引擎工程師,UX 設計師,"Git,JavaScript,Linux,WebSocket"
https://www.104.com.tw/job/7oc5y?jobsource=joblist_search,機率數值工程師,軟體工程師,"Excel,Python"
https://www.104.com.tw/job/7hjkc?jobsource=joblist_search,遊戲前端工程師(擴編),前端工程師,"HTTP,JavaScript,TCP/IP"
https://www.104.com.tw/job/6ih2v?jobsource=joblist_search,【APP軟體工程師】iOS系統、加入台中矽谷,iOS 工程師,
https://www.104.com.tw/job/8mgcr?jobsource=joblist_search,數學機率⼯程師,軟體工程師,"Excel,Python,統計學"
https://www.104.com.tw/job/7rdbv?jobsource=joblist_search,機率工程師,軟體工程師,Java
https://www.104.com.tw/job/856pe?jobsource=joblist_search,Cocos Creator 遊戲前端工程師,前端工程師,"CI/CD,HTTP,TypeScript,WebSocket,git"
https://www.104.com.tw/job/8o9q7?jobsource=joblist_search,【台灣隱形冠軍】資深系統程式設計師,軟體工程師,
https://www.104.com.tw/job/82guh?jobsource=joblist_search,《身心障礙人才招募專區》,軟體工程師,
https://www.104.com.tw/job/8kl69?jobsource=joblist_search,遊戲後端助理工程師-無經驗可,後端工程師,"Git,Linux,MySQL"
https://www.104.com.tw/job/7kbhi?jobsource=joblist_search,Unity遊戲開發工程師-視訊面試,前端工程師,"C#,HTTP,TCP/IP"
https://www.104.com.tw/job/2uw6x?jobsource=joblist_search,軟體研發工程師(軟體研發部門),軟體工程師,"C#,C++,JavaScript,Python"
https://www.104.com.tw/job/8ggzl?jobsource=joblist_search,遊戲後端工程師,後端工程師,"Docker,Git,Linux,MySQL,Redis"
https://www.104.com.tw/job/6bvi5?jobsource=joblist_search,遊戲軟體工程師,軟體工程師,"API,C++,HTML,Vue.js"
https://www.104.com.tw/job/8izm8?jobsource=joblist_search,Cocos2d-x 遊戲開發工程師(Cocos2d-x Game Developer),全端工程師,"C++,Kotlin,Python,SWIFT"
https://www.104.com.tw/job/8cipc?jobsource=joblist_search,遊戲數學工程師,軟體工程師,"C++,Excel,Go,PowerPoint,Python,Word"
https://www.104.com.tw/job/616vk?jobsource=joblist_search,【BU3】PHP 程式設計師,UX 設計師,"HTML,Mariadb,MySQL,PHP,jQuery,javascript"
https://www.104.com.tw/job/7vx30?jobsource=joblist_search,Node.js 資深後端⼯程師,後端工程師,"API,AWS,GCP,JavaScript,MongoDB,NoSQL,Node.js,RESTful,Redis,docker,git"
https://www.104.com.tw/job/8lmvw?jobsource=joblist_search,遊戲全端工程師,後端工程師,"API,CI/CD,Git,HTTP,Mysql,Redis,Websocket,restful,typeScript"
https://www.104.com.tw/job/65t29?jobsource=joblist_search,Unity/Unreal 軟體工程師,軟體工程師,"C#,C++,Java,PHP,Python,Ruby,TCP/IP"
https://www.104.com.tw/job/7lkdb?jobsource=joblist_search,CAD/CAM軟體開發工程師,軟體工程師,C++
https://www.104.com.tw/job/8hlvs?jobsource=joblist_search,【遊戲】Senior Unity 工程師,後端工程師,"API,C#,Excel"
https://www.104.com.tw/job/88udx?jobsource=joblist_search,遊戲前端工程師,全端工程師,"Git,JavaScript,TypeScript"
https://www.104.com.tw/job/7ug8x?jobsource=joblist_search,遊戲後端工程師,軟體工程師,
https://www.104.com.tw/job/8m6d2?jobsource=joblist_search,遊戲前端工程師（Cocos Creator）,前端工程師,"API,ES6,Git,HTML,JavaScript,TypeScript,WebSocket,jQuery"
https://www.104.com.tw/job/8fw6x?jobsource=joblist_search,Cocos遊戲開發工程師-視訊面試,前端工程師,JavaScript
https://www.104.com.tw/job/8iqxq?jobsource=joblist_search,Cocos Creator 遊戲前端工程師,前端工程師,
https://www.104.com.tw/job/8eqq5?jobsource=joblist_search,Cocos Creator 遊戲開發工程師,前端工程師,
https://www.104.com.tw/job/73e0u?jobsource=joblist_search,SEO 工程師,軟體工程師,"CSS,HTML,Javascript,PHP,Word,jQuery"
https://www.104.com.tw/job/87bbl?jobsource=joblist_search,【中軟開發處】H5遊戲前端工程師(台中大里),前端工程師,Git
https://www.104.com.tw/job/80iky?jobsource=joblist_search,初級程式設計師,軟體工程師,C#
https://www.104.com.tw/job/835b1?jobsource=joblist_search,Frontend Engineer 前端研發工程師,前端工程師,"ES6,JavaScript"
https://www.104.com.tw/job/8jayr?jobsource=joblist_search,Cocos Creator開發工程師,前端工程師,
https://www.104.com.tw/job/4nvib?jobsource=joblist_search,【iOS APP軟體工程師】加入台中矽谷、挑戰工程師巔峰,iOS 工程師,
https://www.104.com.tw/job/8htl5?jobsource=joblist_search,nan,後端工程師,Go
https://www.104.com.tw/job/8344q?jobsource=joblist_search,Backend Engineer 後端研發工程師,後端工程師,"API,AWS,Laravel,Linux,PHP"
https://www.104.com.tw/job/8ladf?jobsource=joblist_search,遊戲前端開發工程師,前端工程師,"Git,HTTP"
https://www.104.com.tw/job/5y469?jobsource=joblist_search,R&D01-資深遊戲數值設計師 (台中),軟體工程師,Excel
https://www.104.com.tw/job/8mwi6?jobsource=joblist_search,Unity 遊戲工程師,後端工程師,"C#,Git,Scrum"
https://www.104.com.tw/job/8jo6c?jobsource=joblist_search,【軟體開發處】H5遊戲前端工程師,前端工程師,Git
https://www.104.com.tw/job/7kqw9?jobsource=joblist_search,GD-遊戲工程師,軟體工程師,
https://www.104.com.tw/job/8dyck?jobsource=joblist_search,Unity 遊戲開發工程師 (Junior),前端工程師,"C#,CI/CD,Git"
https://www.104.com.tw/job/82gs0?jobsource=joblist_search,《身心障礙人才招募專區》,軟體工程師,
https://www.104.com.tw/job/8l70r?jobsource=joblist_search,智慧販賣機系統與遊戲開發全端工程師,全端工程師,"C++,HTML,HTTP,JavaScript,Node.js,Python,TCP/IP"
https://www.104.com.tw/job/6j51h?jobsource=joblist_search,遊戲機率工程師(學士),軟體工程師,"C++,Excel,PowerPoint,Python,Word"
https://www.104.com.tw/job/8l2ii?jobsource=joblist_search,Cocos Creator前端工程師【全遠端工作】,前端工程師,"HTML,JavaScript,TypeScript"
https://www.104.com.tw/job/6vt01?jobsource=joblist_search,【軟體開發處】Unity資深遊戲開發工程師,Android 工程師,"C#,CI/CD"
https://www.104.com.tw/job/8o9q5?jobsource=joblist_search,【知名遊戲公司】Cocos遊戲引擎工程師,網頁設計師,WebSocket
https://www.104.com.tw/job/8m1a9?jobsource=joblist_search,遊戲企劃,軟體工程師,
https://www.104.com.tw/job/5z3by?jobsource=joblist_search,【APP軟體工程師】Android 系統、加入台中矽谷,Android 工程師,
https://www.104.com.tw/job/83c89?jobsource=joblist_search,Unity 前端工程師,Android 工程師,"C#,CI/CD,Git,Jenkins"
https://www.104.com.tw/job/7utiw?jobsource=joblist_search,Frontend Engineer 前端工程師,前端工程師,"API,CSS,HTML,JavaScript,Next.js,RESTful,React.js,Typescript,react"
https://www.104.com.tw/job/7te64?jobsource=joblist_search,遊戲後端工程師 ( Golang ),後端工程師,"AWS,Docker,Git,Go,HTTP,Linux,MariaDB,MySQL"
https://www.104.com.tw/job/709jf?jobsource=joblist_search,資安工程師,Android 工程師,HTML
https://www.104.com.tw/job/8d9uj?jobsource=joblist_search,遊戲全端工程師,全端工程師,"API,Go"
https://www.104.com.tw/job/75ofx?jobsource=joblist_search,資深全端工程師,後端工程師,"C#,JavaScript,Node.js"
https://www.104.com.tw/job/7xouu?jobsource=joblist_search,Golang資深後端工程師,後端工程師,"API,AWS,GCP,Go,MongoDB,NoSQL,RESTful,Redis,docker,git"
https://www.104.com.tw/job/78idn?jobsource=joblist_search,網頁前端工程師(台中),前端工程師,"CSS,HTML,JavaScript"
https://www.104.com.tw/job/8463p?jobsource=joblist_search,資深電玩程式設計師,軟韌體測試工程師,"CSS,Git,HTML,HTTP,JavaScript,MySQL,Node.js,TCP/IP"
https://www.104.com.tw/job/8mr7r?jobsource=joblist_search,資深遊戲企劃,軟體工程師,
https://www.104.com.tw/job/7li0w?jobsource=joblist_search,後端開發工程師(台中),後端工程師,"C++,CSS,GCP,JavaScript,Linux,MySQL,PHP"
https://www.104.com.tw/job/86ls4?jobsource=joblist_search,【遊戲企劃】參數設計、遊戲關卡設計！加入台中矽谷,AI 工程師,"Illustrator,Photoshop"
https://www.104.com.tw/job/2adhj?jobsource=joblist_search,遊戲機率設計工程師-視訊面試,軟體工程師,"C++,Excel,PowerPoint,Python,Word"
https://www.104.com.tw/job/2o3tn?jobsource=joblist_search,軟體工程師(C++)-視訊面試,軟體工程師,"C#,C++"
https://www.104.com.tw/job/8oflv?jobsource=joblist_search,後端⼯程師,軟體工程師,"Excel,Git,Java,Python,統計學"
