網址,工作名稱,工作標籤,關鍵字
https://www.104.com.tw/job/5ov8h?jobsource=joblist_search,專案管理師(電商專案管理),軟韌體測試工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/3zngw?jobsource=joblist_search,ERP程式設計師(台灣廠),軟體工程師,"C#,Oracle"
https://www.104.com.tw/job/7g7yf?jobsource=joblist_search,MIS工程師,軟體工程師,
https://www.104.com.tw/job/8oc8u?jobsource=joblist_search,MIS工程師,軟體工程師,
https://www.104.com.tw/job/8jb0o?jobsource=joblist_search,資訊維運工程師,UX 設計師,
https://www.104.com.tw/job/7f9hj?jobsource=joblist_search,軟體工程師(MIS),軟體工程師,
https://www.104.com.tw/job/8jum1?jobsource=joblist_search,OA系統-BPM資訊工程師-台中,軟體工程師,Oracle
https://www.104.com.tw/job/6g8bs?jobsource=joblist_search,長照中心-資訊人員（工作地點：台中市潭子區）,軟體工程師,"Angular,Django,Flask,Node.js,python"
https://www.104.com.tw/job/7bak5?jobsource=joblist_search,【TWJOIN．台中】PHP Laravel Developer 後端工程師,AI 工程師,"AI,API,CSS,Git,HTML,Laravel,MySQL,PHP,RESTFUL,React,Vue"
https://www.104.com.tw/job/8ir65?jobsource=joblist_search,iOS工程師,後端工程師,Swift
https://www.104.com.tw/job/7sus3?jobsource=joblist_search,資訊室-資訊專員,軟體工程師,"ASP.NET,C#"
https://www.104.com.tw/job/89d8c?jobsource=joblist_search,PLM 系統資深工程師,AI 工程師,"AI,Java"
https://www.104.com.tw/job/82oq1?jobsource=joblist_search,MIS/資通網管師,網頁設計師,"Ajax,CSS,HTML,Illustrator,JQuery,Java,Javascript,MySQL,PHP,Photoshop,Spring"
https://www.104.com.tw/job/6iagj?jobsource=joblist_search,軟體工程師,Android 工程師,"JavaScript,Oracle,SQL"
https://www.104.com.tw/job/86jwj?jobsource=joblist_search,軟體工程師(MIS),軟體工程師,"C#,HTML,JavaScript"
https://www.104.com.tw/job/2ri8y?jobsource=joblist_search,資訊技術員,UX 設計師,
https://www.104.com.tw/job/8036r?jobsource=joblist_search,MIS資訊工程師,軟體工程師,AWS
https://www.104.com.tw/job/7w2je?jobsource=joblist_search,系統工程師(75-台中),UX 設計師,"Linux,SQL"
https://www.104.com.tw/job/8kngz?jobsource=joblist_search,資訊軟體工程師_【台中】,UX 設計師,"C#,JavaScript,Linux,Power BI,SQL,Tableau"
https://www.104.com.tw/job/8o3m9?jobsource=joblist_search,契約資訊副工程師(.NET),網頁設計師,"Angular,C#,CSS,HTML,Java,JavaScript,Oracle,jQuery"
https://www.104.com.tw/job/7gde9?jobsource=joblist_search,資訊部門-網路管理工程師,網路管理工程師,TCP/IP
https://www.104.com.tw/job/8dz0a?jobsource=joblist_search,【台中】軟體系統開發工程師,軟體工程師,"ASP.NET,C#,SQL"
https://www.104.com.tw/job/8ij61?jobsource=joblist_search,技術支援工程師,UX 設計師,"Excel,SQL,Word"
https://www.104.com.tw/job/87b82?jobsource=joblist_search,資訊程式設計工程師,UI 設計師,Oracle
https://www.104.com.tw/job/8a6re?jobsource=joblist_search,資訊助理工程師,軟體工程師,
https://www.104.com.tw/job/4yi1r?jobsource=joblist_search,系統工程師,UI 設計師,
https://www.104.com.tw/job/6k6x2?jobsource=joblist_search,ERP資訊工程師/副工/助工,軟體工程師,Oracle
https://www.104.com.tw/job/fm1u?jobsource=joblist_search,JAVA 軟體工程師－台中(可遠端),前端工程師,jQuery
https://www.104.com.tw/job/8ersr?jobsource=joblist_search,資訊專員,網頁設計師,
https://www.104.com.tw/job/8mkzu?jobsource=joblist_search,ERP程式設計,後端工程師,Java
https://www.104.com.tw/job/8f80d?jobsource=joblist_search,【總公司】系統工程師,軟體工程師,
https://www.104.com.tw/job/8ejy9?jobsource=joblist_search,MIS工程師,軟體工程師,MySQL
https://www.104.com.tw/job/8jyzb?jobsource=joblist_search,【應用系統部】軟體開發工程師,軟體工程師,"ASP.NET,C#,CI/CD,CSS,HTML,Javascript,Node.js"
https://www.104.com.tw/job/2ygn4?jobsource=joblist_search,軟體工程師,UI 設計師,"CSS,HTML,JavaScript"
https://www.104.com.tw/job/85wad?jobsource=joblist_search,資訊專員,軟體工程師,TCP/IP
https://www.104.com.tw/job/8np7u?jobsource=joblist_search,程式設計師,軟體工程師,
https://www.104.com.tw/job/7plcw?jobsource=joblist_search,軟體工程師(台中),軟體工程師,"HTML,JavaScript,MySQL,Oracle,SQL,Spring,jQuery"
https://www.104.com.tw/job/8nphq?jobsource=joblist_search,資深Python程式開發工程師,前端工程師,Python
https://www.104.com.tw/job/8e4t6?jobsource=joblist_search,【總公司】IT工程師,軟體工程師,
https://www.104.com.tw/job/8o1zm?jobsource=joblist_search,PLM 系統工程師,AI 工程師,Java
https://www.104.com.tw/job/8m574?jobsource=joblist_search,資料庫管理人員,軟體工程師,"Excel,Word"
https://www.104.com.tw/job/8c8cv?jobsource=joblist_search,【雲端維運部】DevOps 主任工程師,UX 設計師,"GCP,Jenkins,Linux"
https://www.104.com.tw/job/49mld?jobsource=joblist_search,2D/3D自動化繪圖軟體工程師,軟體工程師,"API,C#,SQL"
https://www.104.com.tw/job/8lxnc?jobsource=joblist_search,IT工程師IT Engineer,軟體工程師,
https://www.104.com.tw/job/88xid?jobsource=joblist_search,(資訊類)CIM工程師/高工-CIM,網頁設計師,"API,ASP.NET,C#,C++,Oracle"
https://www.104.com.tw/job/8m4vr?jobsource=joblist_search,資訊人員,網頁設計師,C#
https://www.104.com.tw/job/8hmaj?jobsource=joblist_search,資訊人員,前端工程師,"API,Docker,Git,Laravel,Linux,MySQL,PHP,javascript,jquery"
https://www.104.com.tw/job/8436z?jobsource=joblist_search,資訊工程師,軟體工程師,"C#,MySQL"
https://www.104.com.tw/job/6y4oz?jobsource=joblist_search,Python程式開發工程師,前端工程師,Python
https://www.104.com.tw/job/7s5z8?jobsource=joblist_search,資訊工程師,軟體工程師,"AJAX,ASP.NET,C#,CSS,JavaScript,SQL,jQuery"
https://www.104.com.tw/job/8kp1n?jobsource=joblist_search,資訊主任,軟體工程師,ASP.NET
https://www.104.com.tw/job/79b7y?jobsource=joblist_search,R&D01-DBA資料庫管理師(台中),軟體工程師,MySQL
https://www.104.com.tw/job/8ncpo?jobsource=joblist_search,Winform軟體工程師(中科),軟體工程師,C#
https://www.104.com.tw/job/8mgar?jobsource=joblist_search,計畫案系統開發維護人員,AI 工程師,"ASP.NET,C#,SQL"
https://www.104.com.tw/job/7yywe?jobsource=joblist_search,op操作員,UX 設計師,"GIT,linux"
https://www.104.com.tw/job/7wwoc?jobsource=joblist_search,系統開發工程師(儲備幹部),軟體工程師,"C#,HTML,JavaScript"
https://www.104.com.tw/job/7bpq8?jobsource=joblist_search,MIS工程師,UX 設計師,Oracle
https://www.104.com.tw/job/8mqcv?jobsource=joblist_search,MIS/資通網管師助理,網頁設計師,"CSS,HTML,Illustrator,Java,JavaScript,MySQL,PHP,Photoshop,Spring,jQuery"
https://www.104.com.tw/job/7xjwd?jobsource=joblist_search,Vue 前端工程師【中科】,前端工程師,
https://www.104.com.tw/job/8ni5y?jobsource=joblist_search,【資訊工程師】,軟體工程師,
https://www.104.com.tw/job/8nuzm?jobsource=joblist_search,資訊系統開發工程師,網頁設計師,"Spring,Vue"
https://www.104.com.tw/job/8o3mh?jobsource=joblist_search,契約資訊副工程師(JAVA),軟體工程師,"Angular,C#,CSS,HTML,JavaScript,Oracle,jQuery"
https://www.104.com.tw/job/27g5r?jobsource=joblist_search,(台中)資訊管理系統前端/全端程式設計師,前端工程師,"CSS,Java,JavaScript,MySQL,Oracle,PostgreSQL,TypeScript"
https://www.104.com.tw/job/8iyb3?jobsource=joblist_search,"【TWJOIN．台中】MIS資訊工程師(SRE,DevOps)",AI 工程師,"AI,AWS,Azure,CI/CD,Docker,GCP,Linux"
https://www.104.com.tw/job/6cs30?jobsource=joblist_search,網頁系統工程師(台中市),前端工程師,"ASP.NET,Ajax,C#,JavaScript,MySQL,Oracle,angular,jQuery"
https://www.104.com.tw/job/6y70z?jobsource=joblist_search,全端軟體工程師,前端工程師,"CSS,JavaScript"
https://www.104.com.tw/job/8hfp1?jobsource=joblist_search,助理設計師-台中,網頁設計師,"ASP.NET,Bootstrap,C#,HTML,JQuery,JavaScript"
https://www.104.com.tw/job/8l3iw?jobsource=joblist_search,資訊程式開發人員,軟體工程師,"C++,Excel,PowerPoint,Word"
https://www.104.com.tw/job/8mt7r?jobsource=joblist_search,MIS/資通網管師助理,網頁設計師,"Ajax,CSS,HTML,Illustrator,JQuery,Java,Javascript,MySQL,PHP,Photoshop,Spring"
https://www.104.com.tw/job/23jga?jobsource=joblist_search,MIS資訊專員,軟體工程師,"Excel,Illustrator,PHP,Photoshop,PowerPoint,Word"
https://www.104.com.tw/job/6muhq?jobsource=joblist_search,客服工程師,Android 工程師,"Linux,MySQL"
https://www.104.com.tw/job/8kf1h?jobsource=joblist_search,MIS系統工程師,軟體工程師,"Excel,PowerPoint,Word"
https://www.104.com.tw/job/5ghgm?jobsource=joblist_search,MIS系統開發工程師-M2,軟體工程師,"ASP.NET,C#"
https://www.104.com.tw/job/8irvg?jobsource=joblist_search,系統分析師-B90B,軟體工程師,Java
https://www.104.com.tw/job/83fd8?jobsource=joblist_search,電腦軟體工程師,前端工程師,"ASP.NET,jQuery"
https://www.104.com.tw/job/6cs3k?jobsource=joblist_search,視窗系統工程師(台中市),網頁設計師,"C#,C++,MySQL,Oracle"
https://www.104.com.tw/job/86kya?jobsource=joblist_search,【總部】軟體開發工程師,軟體工程師,"Angular,C#,JavaScript"
https://www.104.com.tw/job/8kk7e?jobsource=joblist_search,ABAP開發工程師,軟體工程師,"C#,JavaScript"
https://www.104.com.tw/job/8h5s3?jobsource=joblist_search,維運工程師 Junior/Senior,UX 設計師,"AWS,HTTP,Linux,TCP/IP"
https://www.104.com.tw/job/7rej5?jobsource=joblist_search,資訊部門-資訊服務管理人員,軟體工程師,"CI/CD,Excel,Power BI,Word"
https://www.104.com.tw/job/7pb9r?jobsource=joblist_search,資深後端工程師(擴編),UX 設計師,"Docker,Flask,Git,Linux,MySQL,PostgreSQL,Python,SQL"
https://www.104.com.tw/job/87ow7?jobsource=joblist_search,【海外通路】UIUX 用戶體驗設計師 (數數發_台中CDC)_I00008673,Android 工程師,"Illustrator,Photoshop"
https://www.104.com.tw/job/8o2ha?jobsource=joblist_search,資深系統程式設計師,後端工程師,Java
https://www.104.com.tw/job/7t9zy?jobsource=joblist_search,中港廠-CIM資訊工程師T961101,軟體工程師,C#
https://www.104.com.tw/job/6gywe?jobsource=joblist_search,MIS 網管,軟體工程師,
https://www.104.com.tw/job/6gehf?jobsource=joblist_search,MES資訊工程師/副工/助工,軟體工程師,"JavaScript,PHP,SQL"
https://www.104.com.tw/job/76xy6?jobsource=joblist_search,TipTop ERP 程式開發工程師,軟體工程師,Oracle
https://www.104.com.tw/job/3oy9x?jobsource=joblist_search,程式設計師-B90C,網頁設計師,"Angular,Oracle,javascript"
https://www.104.com.tw/job/8n4pb?jobsource=joblist_search,"[關係企業] 軟體前端開發flutter工程師 (薪優,工作地點-福科路)",前端工程師,"API,Angular,CSS,HTML,RESTful,jQuery"
https://www.104.com.tw/job/8aciy?jobsource=joblist_search,【總部】ERP工程師,軟體工程師,"C#,Excel,JavaScript,Oracle,PowerPoint,Word"
https://www.104.com.tw/job/7ermk?jobsource=joblist_search,ASP.NET MVC 資深軟體工程師,網頁設計師,"AJAX,API,ASP.NET,AWS,Azure,C#,Restful,SQL"
https://www.104.com.tw/job/7w99v?jobsource=joblist_search,資深程式設計師-台中,網頁設計師,"ASP.NET,Bootstrap,C#,HTML,JQuery,JavaScript"
https://www.104.com.tw/job/8o3lw?jobsource=joblist_search,契約資訊副工程師(.NET),網頁設計師,"Angular,C#,CSS,HTML,Java,JavaScript,Oracle,jQuery"
https://www.104.com.tw/job/7xyyy?jobsource=joblist_search,中港廠-日班輪班資訊工程師 T961100,軟體工程師,
https://www.104.com.tw/job/5kyje?jobsource=joblist_search,科服處-資深工程師,網頁設計師,"API,ASP.NET,C#,CSS,Git,JQuery,JavaScript"
https://www.104.com.tw/job/8aruz?jobsource=joblist_search,助理工程師 (籌備處),iOS 工程師,"Linux,Vmware"
https://www.104.com.tw/job/6u0wa?jobsource=joblist_search,軟體工程師,全端工程師,C#
https://www.104.com.tw/job/6bs9v?jobsource=joblist_search,Node.js / Javascript 工程師,前端工程師,"Docker,ES6,Javascript,SASS,css"
https://www.104.com.tw/job/7x2gu?jobsource=joblist_search,【企業總部】網路資安工程師,UX 設計師,"Linux,UNIX"
https://www.104.com.tw/job/7ywv9?jobsource=joblist_search,資訊軟體工程師,軟體工程師,"C++,JavaScript,MySQL,Oracle,Python"
https://www.104.com.tw/job/7h0e0?jobsource=joblist_search,JAVA程式設計師,UX 設計師,"Git,Linux,MySQL,Spring"
https://www.104.com.tw/job/6wvzv?jobsource=joblist_search,資訊技術員,軟體工程師,
https://www.104.com.tw/job/8dx75?jobsource=joblist_search,軟體、系統維管工程師,軟體工程師,
https://www.104.com.tw/job/5ttyk?jobsource=joblist_search,ASP.NET工程師 / 資深工程師 (台中),網頁設計師,"ASP.NET,C#,jQuery"
https://www.104.com.tw/job/8k8wz?jobsource=joblist_search,【114研發替代役】開發工程師 | 工程開發處(技能養成/台中),AI 工程師,"ASP.NET,C#,HTML,JavaScript,Oracle,jQuery"
https://www.104.com.tw/job/85m1q?jobsource=joblist_search,HO-【集團總部】MIS資訊工程師,AI 工程師,"Excel,Linux,Vmware,Word"
https://www.104.com.tw/job/8bzwd?jobsource=joblist_search,資訊人員儲備幹部,軟體工程師,"C#,Oracle"
https://www.104.com.tw/job/8ec0j?jobsource=joblist_search,【數位技術】CIM專案整合工程師-台中廠-R08,AI 工程師,
https://www.104.com.tw/job/8nf7i?jobsource=joblist_search,250212資訊發展中心 資深工程師,AI 工程師,"C#,Docker,Excel,Java,Laravel,MySQL,PHP,PowerPoint,Python,SQL,VmWare"
https://www.104.com.tw/job/83bqm?jobsource=joblist_search,(資訊類)網站全端工程師-SES,全端工程師,"AJAX,ASP.NET,C#,CSS,HTML,JavaScript,PHP,SQL,Word,jQuery"
https://www.104.com.tw/job/7dxpd?jobsource=joblist_search,Java程式設計師(台中),軟體工程師,Java
https://www.104.com.tw/job/82869?jobsource=joblist_search,資深程式設計師-B90B,網頁設計師,javascript
https://www.104.com.tw/job/75fyc?jobsource=joblist_search,軟體工程師(★作息正常),Android 工程師,"API,HTML,JavaScript,Linux,Unix,jQuery"
https://www.104.com.tw/job/6xl3m?jobsource=joblist_search,【總管理處】系統開發工程師,軟體工程師,"ASP.NET,C#,Git,JavaScript"
https://www.104.com.tw/job/8j9fv?jobsource=joblist_search,MIS工程師,軟體工程師,
https://www.104.com.tw/job/8n8tc?jobsource=joblist_search,程式開發系統分析師-71130(台中),網頁設計師,"ASP.NET,C#,CSS,JavaScript,Python,SQL,jQuery"
https://www.104.com.tw/job/7h1s8?jobsource=joblist_search,資深軟體工程師,全端工程師,C#
https://www.104.com.tw/job/8k9go?jobsource=joblist_search,台中_資訊專案工程師,軟體工程師,"ASP.NET,Oracle,SQL"
https://www.104.com.tw/job/6ii2i?jobsource=joblist_search,MIS/資通網管師,網頁設計師,"Ajax,CSS,HTML,Illustrator,JQuery,Java,Javascript,MySQL,PHP,Photoshop,Spring"
https://www.104.com.tw/job/8o3m0?jobsource=joblist_search,契約資訊副工程師(.NET),網頁設計師,"Angular,C#,CSS,HTML,Java,JavaScript,Oracle,jQuery"
https://www.104.com.tw/job/6gaaf?jobsource=joblist_search,儲備工程師(台中市),前端工程師,"ASP.NET,Ajax,Bootstrap,C#,C++,JavaScript,MySQL,Oracle,PHP,angular,jQuery"
https://www.104.com.tw/job/8kbxh?jobsource=joblist_search,集團資訊主管,軟體工程師,"ASP.NET,C#,HTML,Oracle"
https://www.104.com.tw/job/6xhqy?jobsource=f_2025career,系統維運工程師/助理工程師,UX 設計師,"Linux,SQL"
https://www.104.com.tw/job/7c5cc?jobsource=joblist_search,資訊工程師,軟體工程師,"CSS,Git,JavaScript,MySQL,PHP,jQuery"
https://www.104.com.tw/job/796m7?jobsource=joblist_search,TIPTOP ERP軟體工程師(台中),後端工程師,"API,C#,CSS,HTML,JavaScript,Node.js,Oracle,PHP,Python"
https://www.104.com.tw/job/8ietm?jobsource=joblist_search,(台中)資訊管理系統PowerBuilder程式設計師,前端工程師,"MySQL,Oracle,PostgreSQL"
https://www.104.com.tw/job/8jb25?jobsource=joblist_search,資訊設備工程師,軟體工程師,
https://www.104.com.tw/job/4g5r7?jobsource=joblist_search,資訊室 軟體工程師,軟體工程師,
https://www.104.com.tw/job/7gao3?jobsource=joblist_search,[台中] 集團人資系統助理工程師,軟體工程師,"C#,SQL"
https://www.104.com.tw/job/8h5rp?jobsource=joblist_search,助理工程師,前端工程師,"CSS,JavaScript"
https://www.104.com.tw/job/7ogon?jobsource=joblist_search,MIS工程師,UX 設計師,"GIT,linux"
https://www.104.com.tw/job/8k1zx?jobsource=joblist_search,資深資訊工程師 - W961101,軟體工程師,"ASP.NET,C#"
https://www.104.com.tw/job/8jqak?jobsource=joblist_search,資訊人員,UX 設計師,
https://www.104.com.tw/job/3mi7n?jobsource=joblist_search,ASP.NET 軟體工程師-台中(可遠端),前端工程師,"ASP.NET,C#,HTML,JavaScript,jQuery"
https://www.104.com.tw/job/2yyg5?jobsource=joblist_search,系統分析師-B90C,軟體工程師,
https://www.104.com.tw/job/818zi?jobsource=joblist_search,寶輝機構-資訊資深高級專員,軟體工程師,
https://www.104.com.tw/job/87hbg?jobsource=joblist_search,"ERP資訊工程師【月薪$50,000~$60,000 ★加班費另計★ 】",UX 設計師,"JavaScript,Linux,MySQL,Oracle,PostgreSQL"
https://www.104.com.tw/job/7k5hf?jobsource=joblist_search,IT System Engineer (Windows Server & Virtualization),AI 工程師,"Excel,VMWare"
https://www.104.com.tw/job/6vyiw?jobsource=joblist_search,資深系統開發師,網頁設計師,"ASP.NET,C#,HTML,JavaScript"
https://www.104.com.tw/job/4sf8z?jobsource=joblist_search,程式設計師-B90B,網頁設計師,javascript
https://www.104.com.tw/job/8jb18?jobsource=joblist_search,IT 系統工程師,UX 設計師,"Linux,MariaDB,MySQL"
https://www.104.com.tw/job/8oeyj?jobsource=joblist_search,【台中西屯】程式設計工讀生(熟SQL/C# or VB),UI 設計師,"C#,Tableau"
https://www.104.com.tw/job/6v0b5?jobsource=joblist_search,App軟體工程師(Android)(台中),Android 工程師,"CI/CD,Git,Kotlin,Scrum"
https://www.104.com.tw/job/6v0bz?jobsource=joblist_search,App軟體工程師(IOS)(台中),後端工程師,"API,CI/CD,Git,RESTful,Swift"
https://www.104.com.tw/job/8bzwd?jobsource=hotjob_chr,資訊人員儲備幹部,軟體工程師,"C#,Oracle"
https://www.104.com.tw/job/8ofqb?jobsource=joblist_search,ORACLE ERP 資訊人員,軟體工程師,Oracle
